Entity,Code,Day,Daily hospital occupancy
Spain,ESP,2020-10-13,9987
Spain,ESP,2020-10-14,9977
Spain,ESP,2020-10-15,10103
Spain,ESP,2020-10-16,9805
Spain,ESP,2020-10-17,9853
Spain,ESP,2020-10-18,11087
Spain,ESP,2020-10-19,11403
Spain,ESP,2020-10-20,11681
Spain,ESP,2020-10-21,12386
Spain,ESP,2020-10-22,12507
Spain,ESP,2020-10-23,12566
Spain,ESP,2020-10-24,13301
Spain,ESP,2020-10-25,14053
Spain,ESP,2020-10-26,14428
Spain,ESP,2020-10-27,14532
Spain,ESP,2020-10-28,14953
Spain,ESP,2020-10-29,15559
Spain,ESP,2020-10-30,15002
Spain,ESP,2020-10-31,15168
Spain,ESP,2020-11-01,16396
Spain,ESP,2020-11-02,17084
Spain,ESP,2020-11-03,17330
Spain,ESP,2020-11-04,17271
Spain,ESP,2020-11-05,17174
Spain,ESP,2020-11-06,16535
Spain,ESP,2020-11-07,16683
Spain,ESP,2020-11-08,18025
Spain,ESP,2020-11-09,17767
Spain,ESP,2020-11-10,17695
Spain,ESP,2020-11-11,17212
Spain,ESP,2020-11-12,16983
Spain,ESP,2020-11-13,16204
Spain,ESP,2020-11-14,16174
Spain,ESP,2020-11-15,17125
Spain,ESP,2020-11-16,16646
Spain,ESP,2020-11-17,16133
Spain,ESP,2020-11-18,15497
Spain,ESP,2020-11-19,14706
Spain,ESP,2020-11-20,13647
Spain,ESP,2020-11-21,13778
Spain,ESP,2020-11-22,14586
Spain,ESP,2020-11-23,13669
Spain,ESP,2020-11-24,12996
Spain,ESP,2020-11-25,12356
Spain,ESP,2020-11-26,11878
Spain,ESP,2020-11-27,11121
Spain,ESP,2020-11-28,11155
Spain,ESP,2020-11-29,11801
Spain,ESP,2020-11-30,11576
Spain,ESP,2020-12-01,10967
Spain,ESP,2020-12-02,10521
Spain,ESP,2020-12-03,10050
Spain,ESP,2020-12-04,9275
Spain,ESP,2020-12-05,9272
Spain,ESP,2020-12-06,9582
Spain,ESP,2020-12-07,9417
Spain,ESP,2020-12-08,9874
Spain,ESP,2020-12-09,9623
Spain,ESP,2020-12-10,9471
Spain,ESP,2020-12-11,8974
Spain,ESP,2020-12-12,9003
Spain,ESP,2020-12-13,9687
Spain,ESP,2020-12-14,9599
Spain,ESP,2020-12-15,9378
Spain,ESP,2020-12-16,9299
Spain,ESP,2020-12-17,9304
Spain,ESP,2020-12-18,8860
Spain,ESP,2020-12-19,8915
Spain,ESP,2020-12-20,9651
Spain,ESP,2020-12-21,9594
Spain,ESP,2020-12-22,9396
Spain,ESP,2020-12-23,8837
Spain,ESP,2020-12-24,8838
Spain,ESP,2020-12-25,9204
Spain,ESP,2020-12-26,9078
Spain,ESP,2020-12-27,9934
Spain,ESP,2020-12-28,10128
Spain,ESP,2020-12-29,9922
Spain,ESP,2020-12-30,9477
Spain,ESP,2020-12-31,9491
Spain,ESP,2021-01-01,10032
Spain,ESP,2021-01-02,9941
Spain,ESP,2021-01-03,11262
Spain,ESP,2021-01-04,11624
Spain,ESP,2021-01-05,11611
Spain,ESP,2021-01-06,12241
Spain,ESP,2021-01-07,12636
Spain,ESP,2021-01-08,12694
Spain,ESP,2021-01-09,12841
Spain,ESP,2021-01-10,14392
Spain,ESP,2021-01-11,15139
Spain,ESP,2021-01-12,15480
Spain,ESP,2021-01-13,16077
Spain,ESP,2021-01-14,16706
Spain,ESP,2021-01-15,17131
Spain,ESP,2021-01-16,17330
Spain,ESP,2021-01-17,19955
Spain,ESP,2021-01-18,20771
Spain,ESP,2021-01-19,21645
Spain,ESP,2021-01-20,22823
Spain,ESP,2021-01-21,23527
Spain,ESP,2021-01-22,23781
Spain,ESP,2021-01-23,23946
Spain,ESP,2021-01-24,26204
Spain,ESP,2021-01-25,26387
Spain,ESP,2021-01-26,26276
Spain,ESP,2021-01-27,26104
Spain,ESP,2021-01-28,26041
Spain,ESP,2021-01-29,25291
Spain,ESP,2021-01-30,25437
Spain,ESP,2021-01-31,27029
Spain,ESP,2021-02-01,26268
Spain,ESP,2021-02-02,25425
Spain,ESP,2021-02-03,24460
Spain,ESP,2021-02-04,23798
Spain,ESP,2021-02-05,22211
Spain,ESP,2021-02-06,22163
Spain,ESP,2021-02-07,22907
Spain,ESP,2021-02-08,21514
Spain,ESP,2021-02-09,20269
Spain,ESP,2021-02-10,19069
Spain,ESP,2021-02-11,17958
Spain,ESP,2021-02-12,16436
Spain,ESP,2021-02-13,16461
Spain,ESP,2021-02-14,16766
Spain,ESP,2021-02-15,15544
Spain,ESP,2021-02-16,14413
Spain,ESP,2021-02-17,13437
Spain,ESP,2021-02-18,12575
Spain,ESP,2021-02-19,11210
Spain,ESP,2021-02-20,11202
Spain,ESP,2021-02-21,11678
Spain,ESP,2021-02-22,10802
Spain,ESP,2021-02-23,10260
Spain,ESP,2021-02-24,9656
Spain,ESP,2021-02-25,9186
Spain,ESP,2021-02-26,8472
Spain,ESP,2021-02-27,8502
Spain,ESP,2021-02-28,8831
Spain,ESP,2021-03-01,8450
Spain,ESP,2021-03-02,8081
Spain,ESP,2021-03-03,7585
Spain,ESP,2021-03-04,7347
Spain,ESP,2021-03-05,6945
Spain,ESP,2021-03-06,6894
Spain,ESP,2021-03-07,7292
Spain,ESP,2021-03-08,7026
Spain,ESP,2021-03-09,6807
Spain,ESP,2021-03-10,6477
Spain,ESP,2021-03-11,6354
Spain,ESP,2021-03-12,6115
Spain,ESP,2021-03-13,6152
Spain,ESP,2021-03-14,6879
Spain,ESP,2021-03-15,6312
Spain,ESP,2021-03-16,6073
Spain,ESP,2021-03-17,5891
Spain,ESP,2021-03-18,5725
Spain,ESP,2021-03-19,5627
Spain,ESP,2021-03-20,5666
Spain,ESP,2021-03-21,6075
Spain,ESP,2021-03-22,6059
Spain,ESP,2021-03-23,5951
Spain,ESP,2021-03-24,5945
Spain,ESP,2021-03-25,5849
Spain,ESP,2021-03-26,5642
Spain,ESP,2021-03-27,5704
Spain,ESP,2021-03-28,6231
Spain,ESP,2021-03-29,6243
Spain,ESP,2021-03-30,6245
Spain,ESP,2021-03-31,6092
Spain,ESP,2021-04-01,6136
Spain,ESP,2021-04-02,6505
Spain,ESP,2021-04-03,6477
Spain,ESP,2021-04-04,7058
Spain,ESP,2021-04-05,7435
Spain,ESP,2021-04-06,7408
Spain,ESP,2021-04-07,7360
Spain,ESP,2021-04-08,7309
Spain,ESP,2021-04-09,7086
Spain,ESP,2021-04-10,7157
Spain,ESP,2021-04-11,7821
Spain,ESP,2021-04-12,7802
Spain,ESP,2021-04-13,7644
Spain,ESP,2021-04-14,7589
Spain,ESP,2021-04-15,7618
Spain,ESP,2021-04-16,7380
Spain,ESP,2021-04-17,7422
Spain,ESP,2021-04-18,8153
Spain,ESP,2021-04-19,8014
Spain,ESP,2021-04-20,7820
Spain,ESP,2021-04-21,7766
Spain,ESP,2021-04-22,7674
Spain,ESP,2021-04-23,7343
Spain,ESP,2021-04-24,7387
Spain,ESP,2021-04-25,8024
Spain,ESP,2021-04-26,7875
Spain,ESP,2021-04-27,7669
Spain,ESP,2021-04-28,7464
Spain,ESP,2021-04-29,7350
Spain,ESP,2021-04-30,6940
Spain,ESP,2021-05-01,6995
Spain,ESP,2021-05-02,7400
Spain,ESP,2021-05-03,7298
Spain,ESP,2021-05-04,6901
Spain,ESP,2021-05-05,6688
Spain,ESP,2021-05-06,6422
Spain,ESP,2021-05-07,5979
Spain,ESP,2021-05-08,5977
Spain,ESP,2021-05-09,6397
Spain,ESP,2021-05-10,6068
Spain,ESP,2021-05-11,5705
Spain,ESP,2021-05-12,5444
Spain,ESP,2021-05-13,5198
Spain,ESP,2021-05-14,4821
Spain,ESP,2021-05-15,4850
Spain,ESP,2021-05-16,5088
Spain,ESP,2021-05-17,4791
Spain,ESP,2021-05-18,4529
Spain,ESP,2021-05-19,4267
Spain,ESP,2021-05-20,4055
Spain,ESP,2021-05-21,3738
Spain,ESP,2021-05-22,3795
Spain,ESP,2021-05-23,3981
Spain,ESP,2021-05-24,3858
Spain,ESP,2021-05-25,3612
Spain,ESP,2021-05-26,3472
Spain,ESP,2021-05-27,3387
Spain,ESP,2021-05-28,3125
Spain,ESP,2021-05-29,3164
Spain,ESP,2021-05-30,3509
Spain,ESP,2021-05-31,3368
Spain,ESP,2021-06-01,3231
Spain,ESP,2021-06-02,3037
Spain,ESP,2021-06-03,2969
Spain,ESP,2021-06-04,2767
Spain,ESP,2021-06-05,2752
Spain,ESP,2021-06-06,2990
Spain,ESP,2021-06-07,2792
Spain,ESP,2021-06-08,2665
Spain,ESP,2021-06-09,2561
Spain,ESP,2021-06-10,2461
Spain,ESP,2021-06-11,2536
Spain,ESP,2021-06-12,2533
Spain,ESP,2021-06-13,2497
Spain,ESP,2021-06-14,2352
Spain,ESP,2021-06-15,2236
Spain,ESP,2021-06-16,2239
Spain,ESP,2021-06-17,2038
Spain,ESP,2021-06-18,1889
Spain,ESP,2021-06-19,1905
Spain,ESP,2021-06-20,2062
Spain,ESP,2021-06-21,1932
Spain,ESP,2021-06-22,1821
Spain,ESP,2021-06-23,1750
Spain,ESP,2021-06-24,1725
Spain,ESP,2021-06-25,1672
Spain,ESP,2021-06-26,1656
Spain,ESP,2021-06-27,1846
Spain,ESP,2021-06-28,1765
Spain,ESP,2021-06-29,1774
Spain,ESP,2021-06-30,1773
Spain,ESP,2021-07-01,1826
Spain,ESP,2021-07-02,1800
Spain,ESP,2021-07-03,1808
Spain,ESP,2021-07-04,2105
Spain,ESP,2021-07-05,2178
Spain,ESP,2021-07-06,2230
Spain,ESP,2021-07-07,2285
Spain,ESP,2021-07-08,2494
Spain,ESP,2021-07-09,2529
Spain,ESP,2021-07-10,2536
Spain,ESP,2021-07-11,3172
Spain,ESP,2021-07-12,3432
Spain,ESP,2021-07-13,3668
Spain,ESP,2021-07-14,3860
Spain,ESP,2021-07-15,4183
Spain,ESP,2021-07-16,4234
Spain,ESP,2021-07-17,4257
Spain,ESP,2021-07-18,5426
Spain,ESP,2021-07-19,5734
Spain,ESP,2021-07-20,6075
Spain,ESP,2021-07-21,6378
Spain,ESP,2021-07-22,6663
Spain,ESP,2021-07-23,6756
Spain,ESP,2021-07-24,6792
Spain,ESP,2021-07-25,7878
Spain,ESP,2021-07-26,7990
Spain,ESP,2021-07-27,8079
Spain,ESP,2021-07-28,8055
Spain,ESP,2021-07-29,8127
Spain,ESP,2021-07-30,8118
Spain,ESP,2021-07-31,8085
Spain,ESP,2021-08-01,8708
Spain,ESP,2021-08-02,8450
Spain,ESP,2021-08-03,8354
Spain,ESP,2021-08-04,8061
Spain,ESP,2021-08-05,8087
Spain,ESP,2021-08-06,8024
Spain,ESP,2021-08-07,8294
Spain,ESP,2021-08-08,8368
Spain,ESP,2021-08-09,8005
Spain,ESP,2021-08-10,7780
Spain,ESP,2021-08-11,7557
Spain,ESP,2021-08-12,7370
Spain,ESP,2021-08-13,7217
Spain,ESP,2021-08-14,7255
Spain,ESP,2021-08-15,7318
Spain,ESP,2021-08-16,7262
Spain,ESP,2021-08-17,6951
Spain,ESP,2021-08-18,6651
Spain,ESP,2021-08-19,6419
Spain,ESP,2021-08-20,6311
Spain,ESP,2021-08-21,6315
Spain,ESP,2021-08-22,6443
Spain,ESP,2021-08-23,6145
Spain,ESP,2021-08-24,5879
Spain,ESP,2021-08-25,5649
Spain,ESP,2021-08-26,5496
Spain,ESP,2021-08-27,5421
Spain,ESP,2021-08-28,5425
Spain,ESP,2021-08-29,5456
Spain,ESP,2021-08-30,5213
Spain,ESP,2021-08-31,4996
Spain,ESP,2021-09-01,4797
Spain,ESP,2021-09-02,4785
Spain,ESP,2021-09-03,4646
Spain,ESP,2021-09-04,4667
Spain,ESP,2021-09-05,4361
Spain,ESP,2021-09-06,4221
Spain,ESP,2021-09-07,4021
Spain,ESP,2021-09-08,3844
Spain,ESP,2021-09-09,3744
Spain,ESP,2021-09-10,3490
Spain,ESP,2021-09-11,3490
Spain,ESP,2021-09-12,3478
Spain,ESP,2021-09-13,3264
Spain,ESP,2021-09-14,3054
Spain,ESP,2021-09-15,2889
Spain,ESP,2021-09-16,2781
Spain,ESP,2021-09-17,2716
Spain,ESP,2021-09-18,2719
Spain,ESP,2021-09-19,2680
Spain,ESP,2021-09-20,2495
Spain,ESP,2021-09-21,2334
Spain,ESP,2021-09-22,2186
Spain,ESP,2021-09-23,2111
Spain,ESP,2021-09-24,2067
Spain,ESP,2021-09-25,2051
Spain,ESP,2021-09-26,2049
Spain,ESP,2021-09-27,1992
Spain,ESP,2021-09-28,1875
Spain,ESP,2021-09-29,1812
Spain,ESP,2021-09-30,1727
Spain,ESP,2021-10-01,1709
Spain,ESP,2021-10-02,1711
Spain,ESP,2021-10-03,1724
Spain,ESP,2021-10-04,1670
Spain,ESP,2021-10-05,1620
Spain,ESP,2021-10-06,1534
Spain,ESP,2021-10-07,1466
Spain,ESP,2021-10-08,1435
Spain,ESP,2021-10-09,1439
Spain,ESP,2021-10-10,1430
Spain,ESP,2021-10-11,1340
Spain,ESP,2021-10-12,1391
Spain,ESP,2021-10-13,1397
Spain,ESP,2021-10-14,1392
Spain,ESP,2021-10-15,1373
Spain,ESP,2021-10-16,1387
Spain,ESP,2021-10-17,1401
Spain,ESP,2021-10-18,1412
Spain,ESP,2021-10-19,1379
Spain,ESP,2021-10-20,1309
Spain,ESP,2021-10-21,1295
Spain,ESP,2021-10-22,1272
Spain,ESP,2021-10-23,1275
Spain,ESP,2021-10-24,1355
Spain,ESP,2021-10-25,1305
Spain,ESP,2021-10-26,1270
Spain,ESP,2021-10-27,1235
Spain,ESP,2021-10-28,1229
Spain,ESP,2021-10-29,1202
Spain,ESP,2021-10-30,1206
Spain,ESP,2021-10-31,1210
Spain,ESP,2021-11-01,1296
Spain,ESP,2021-11-02,1410
Spain,ESP,2021-11-03,1401
Spain,ESP,2021-11-04,1406
Spain,ESP,2021-11-05,1431
Spain,ESP,2021-11-06,1421
Spain,ESP,2021-11-07,1450
Spain,ESP,2021-11-08,1453
Spain,ESP,2021-11-09,1497
Spain,ESP,2021-11-10,1534
Spain,ESP,2021-11-11,1551
Spain,ESP,2021-11-12,1540
Spain,ESP,2021-11-13,1553
Spain,ESP,2021-11-14,1749
Spain,ESP,2021-11-15,1726
Spain,ESP,2021-11-16,1811
Spain,ESP,2021-11-17,1849
Spain,ESP,2021-11-18,1940
Spain,ESP,2021-11-19,1946
Spain,ESP,2021-11-20,1956
Spain,ESP,2021-11-21,2353
Spain,ESP,2021-11-22,2453
Spain,ESP,2021-11-23,2606
Spain,ESP,2021-11-24,2698
Spain,ESP,2021-11-25,2787
Spain,ESP,2021-11-26,2765
Spain,ESP,2021-11-27,2741
Spain,ESP,2021-11-28,3080
Spain,ESP,2021-11-29,3113
Spain,ESP,2021-11-30,3216
Spain,ESP,2021-12-01,3310
Spain,ESP,2021-12-02,3421
Spain,ESP,2021-12-03,3398
Spain,ESP,2021-12-04,3374
Spain,ESP,2021-12-05,3308
Spain,ESP,2021-12-06,3835
Spain,ESP,2021-12-07,3835
Spain,ESP,2021-12-08,4405
Spain,ESP,2021-12-09,4491
Spain,ESP,2021-12-10,4426
Spain,ESP,2021-12-11,4435
Spain,ESP,2021-12-12,5120
Spain,ESP,2021-12-13,5081
Spain,ESP,2021-12-14,5164
Spain,ESP,2021-12-15,5329
Spain,ESP,2021-12-16,5409
Spain,ESP,2021-12-17,5396
Spain,ESP,2021-12-18,5376
Spain,ESP,2021-12-19,5981
Spain,ESP,2021-12-20,6059
Spain,ESP,2021-12-21,6217
Spain,ESP,2021-12-22,6401
Spain,ESP,2021-12-23,6447
Spain,ESP,2021-12-24,6436
Spain,ESP,2021-12-25,6422
Spain,ESP,2021-12-26,7713
Spain,ESP,2021-12-27,8024
Spain,ESP,2021-12-28,8580
Spain,ESP,2021-12-29,8916
Spain,ESP,2021-12-30,8982
Spain,ESP,2021-12-31,8976
Spain,ESP,2022-01-01,8980
Spain,ESP,2022-01-02,9804
Spain,ESP,2022-01-03,10855
Spain,ESP,2022-01-04,11338
Spain,ESP,2022-01-05,11359
Spain,ESP,2022-01-06,12333
Spain,ESP,2022-01-07,12295
Spain,ESP,2022-01-08,12071
Spain,ESP,2022-01-09,14166
Spain,ESP,2022-01-10,14293
Spain,ESP,2022-01-11,14763
Spain,ESP,2022-01-12,15005
Spain,ESP,2022-01-13,15133
Spain,ESP,2022-01-14,15011
Spain,ESP,2022-01-15,14909
Spain,ESP,2022-01-16,16015
Spain,ESP,2022-01-17,16166
Spain,ESP,2022-01-18,16531
Spain,ESP,2022-01-19,16529
Spain,ESP,2022-01-20,16441
Spain,ESP,2022-01-21,16230
Spain,ESP,2022-01-22,16137
Spain,ESP,2022-01-23,17213
Spain,ESP,2022-01-24,17059
Spain,ESP,2022-01-25,16619
Spain,ESP,2022-01-26,16454
Spain,ESP,2022-01-27,16179
Spain,ESP,2022-01-28,15949
Spain,ESP,2022-01-29,15692
Spain,ESP,2022-01-30,16226
Spain,ESP,2022-01-31,15824
Spain,ESP,2022-02-01,15217
Spain,ESP,2022-02-02,14922
Spain,ESP,2022-02-03,14403
Spain,ESP,2022-02-04,14168
Spain,ESP,2022-02-05,14145
Spain,ESP,2022-02-06,13958
Spain,ESP,2022-02-07,13251
Spain,ESP,2022-02-08,12716
Spain,ESP,2022-02-09,11960
Spain,ESP,2022-02-10,11161
Spain,ESP,2022-02-11,10956
Spain,ESP,2022-02-12,10899
Spain,ESP,2022-02-13,10595
Spain,ESP,2022-02-14,9940
Spain,ESP,2022-02-15,9486
Spain,ESP,2022-02-16,8900
Spain,ESP,2022-02-17,8393
Spain,ESP,2022-02-18,8115
Spain,ESP,2022-02-19,8128
Spain,ESP,2022-02-20,7986
Spain,ESP,2022-02-21,7503
Spain,ESP,2022-02-22,6994
Spain,ESP,2022-02-23,6553
Spain,ESP,2022-02-24,6113
Spain,ESP,2022-02-25,6016
Spain,ESP,2022-02-26,5974
Spain,ESP,2022-02-27,5719
Spain,ESP,2022-02-28,5384
Spain,ESP,2022-03-01,5217
Spain,ESP,2022-03-02,5014
Spain,ESP,2022-03-03,4840
Spain,ESP,2022-03-04,4729
Spain,ESP,2022-03-05,4739
Spain,ESP,2022-03-06,4703
Spain,ESP,2022-03-07,4456
Spain,ESP,2022-03-08,4278
Spain,ESP,2022-03-09,4136
Spain,ESP,2022-03-10,4073
Spain,ESP,2022-03-11,4054
Spain,ESP,2022-03-12,4061
Spain,ESP,2022-03-13,4147
Spain,ESP,2022-03-14,4134
Spain,ESP,2022-03-15,4091
Spain,ESP,2022-03-16,3970
Spain,ESP,2022-03-17,3971
Spain,ESP,2022-03-18,3909
Spain,ESP,2022-03-19,3922
Spain,ESP,2022-03-20,4080
Spain,ESP,2022-03-21,3950
Spain,ESP,2022-03-22,3971
Spain,ESP,2022-03-23,3949
Spain,ESP,2022-03-24,3945
Spain,ESP,2022-03-25,3903
Spain,ESP,2022-03-26,3908
Spain,ESP,2022-03-27,3899
Spain,ESP,2022-03-28,3721
Spain,ESP,2022-03-29,3753
Spain,ESP,2022-03-30,3708
Spain,ESP,2022-03-31,3681
Spain,ESP,2022-04-01,3639
Spain,ESP,2022-04-02,3626
Spain,ESP,2022-04-03,3822
Spain,ESP,2022-04-04,3789
Spain,ESP,2022-04-05,3788
Spain,ESP,2022-04-06,3826
Spain,ESP,2022-04-07,3866
Spain,ESP,2022-04-08,3808
Spain,ESP,2022-04-09,3800
Spain,ESP,2022-04-10,4343
Spain,ESP,2022-04-11,4435
Spain,ESP,2022-04-12,4517
Spain,ESP,2022-04-13,4477
Spain,ESP,2022-04-14,4453
Spain,ESP,2022-04-15,4335
Spain,ESP,2022-04-16,1380
Spain,ESP,2022-04-17,3566
Spain,ESP,2022-04-18,5468
Spain,ESP,2022-04-19,5695
Spain,ESP,2022-04-20,5714
Spain,ESP,2022-04-21,5618
Spain,ESP,2022-04-22,5506
Spain,ESP,2022-04-23,5513
Spain,ESP,2022-04-24,5925
Spain,ESP,2022-04-25,5926
Spain,ESP,2022-04-26,5885
Spain,ESP,2022-04-27,5991
Spain,ESP,2022-04-28,5930
Spain,ESP,2022-04-29,5911
Spain,ESP,2022-04-30,5880
Spain,ESP,2022-05-01,5988
Spain,ESP,2022-05-02,6220
Spain,ESP,2022-05-03,6346
Spain,ESP,2022-05-04,6375
Spain,ESP,2022-05-05,6433
Spain,ESP,2022-05-06,6410
Spain,ESP,2022-05-07,6397
Spain,ESP,2022-05-08,6830
Spain,ESP,2022-05-09,6819
Spain,ESP,2022-05-10,6804
Spain,ESP,2022-05-11,6794
Spain,ESP,2022-05-12,6735
Spain,ESP,2022-05-13,6643
Spain,ESP,2022-05-14,6657
Spain,ESP,2022-05-15,6938
Spain,ESP,2022-05-16,7032
Spain,ESP,2022-05-17,6954
Spain,ESP,2022-05-18,6844
Spain,ESP,2022-05-19,6783
Spain,ESP,2022-05-20,6725
Spain,ESP,2022-05-21,6719
Spain,ESP,2022-05-22,7036
Spain,ESP,2022-05-23,6767
Spain,ESP,2022-05-24,6641
Spain,ESP,2022-05-25,6483
Spain,ESP,2022-05-26,6246
Spain,ESP,2022-05-27,6239
Spain,ESP,2022-05-28,6140
Spain,ESP,2022-05-29,6151
